DE	EN	LEN	ROW	TIME
	Money talks and bullshit takes the bus.	7	2863	01:45:40a
	How do you say rathole in British?	7	2864	01:45:42a
	If you get into any trouble whatsoever,	7	2865	01:45:45a
	I'll come forth immediately.	4	2866	01:45:45b
	I'll say that I duped you.	6	2867	01:45:48a
	That I promise.	3	2868	01:45:50a
	Risk is what keeps us young,	6	2869	01:45:50b
	isn't it, darling?	3	2870	01:45:56a
	Sometimes I wonder if you let money get the best of you,	12	2871	01:45:59a
	my love.	2	2872	01:46:02a
	Among other substances.	3	2873	01:46:05a
	Oh. It's that obvious, huh?	5	2874	01:46:11a
	It's chilly, darling, and you're sweating bullets.	7	2875	01:46:17a
	What can I say?	4	2876	01:46:17b
	I'm...	1	2877	01:46:19a
	I'm a drug addict.	4	2878	01:46:21a
	I really am.	3	2879	01:46:24a
	Cocaine, pills, whatever it is,	5	2880	01:46:26a
	I'll fucking do it.	4	2881	01:46:26b
	Now that's the truth.	4	2882	01:46:31a
	I mean...	2	2883	01:46:32a
	I'm a sex addict, too.	5	2884	01:46:35a
	Well, there are worse things to be addicted to than sex.	11	2885	01:46:37a
	Jesus, why am I telling you all this?	8	2886	01:46:38a
	Why am I...	3	2887	01:46:40a
	I'm sorry.	2	2888	01:46:43a
	Because I'm very easy to talk to.	7	2889	01:46:45a
	You are.	2	2890	01:46:45b
	You are easy to talk to.	6	2891	01:46:45c
	Mmm. I suppose it's...	4	2892	01:46:51a
	Just my job, you know.	5	2893	01:46:53a
	All these people dependent on me.	6	2894	01:46:55a
	Tens of millions of dollars at stake,	7	2895	01:46:55b
	you know.	2	2896	01:46:58a
	Sometimes I feel like I...	5	2897	01:47:00a
	I've bitten off more than I can chew,	8	2898	01:47:00b
	you know.	2	2899	01:47:03a
	You're a man with large appetites.	6	2900	01:47:06a
	Yeah. Is she fucking hitting on me?	7	2901	01:47:11a
	Yeah. Yeah, I am.	4	2902	01:47:16a
	I suppose I put that on myself though,	8	2903	01:47:16b
	right?	1	2904	01:47:19a
	My decision.	2	2905	01:47:21a
	It's just hard to...	4	2906	01:47:23a
	Hard to learn to control the anxiety sometimes,	8	2907	01:47:23b
	you know?	2	2908	01:47:28a
	You know, to...	3	2909	01:47:29a
	Learn to relax and let go and...	7	2910	01:47:33a
	To release the tension.	4	2911	01:47:36a
	She is hitting on me.	5	2912	01:47:38a
	Holy shit!	2	2913	01:47:40a
	Yeah, to release the tension.	5	2914	01:47:46a
	I suppose we...	3	2915	01:47:48a
	We all just need to learn...	6	2916	01:47:51a
	Learn to do what comes naturally in life,	8	2917	01:47:51b
	you know?	2	2918	01:47:57a
	Is he fucking hitting on me?	6	2919	01:48:05a
	Stability, dear.	2	2920	01:48:07a
	Family.	1	2921	01:48:15a
	You take care of my niece,	6	2922	01:48:15b
	my love.	2	2923	01:48:17a
	I'll take care of everything over here.	7	2924	01:48:21a
	Deal. Come on!	3	2925	01:48:25a
	There you go.	3	2926	01:48:27a
	Whoo! We had, literally, a fuckload of money.	8	2927	01:48:32a
	Aunt Emma could never carry all this by herself.	9	2928	01:48:35a
	So I thought to myself, who else has a European passport?	11	2929	01:48:39a
	Brad, you're making this too fucking tight!	7	2930	01:48:41a
	Now Brad, as a successful drug dealer,	7	2931	01:48:44a
	spent his winters in the south of France,	8	2932	01:48:46a
	which is where he met his wife,	7	2933	01:48:46b
	Chantalle, a stripper of Slovenian origin born,	7	2934	01:48:52a
	in of all places, Switzerland.	5	2935	01:48:59a
	Well, this is fucked.	4	2936	01:49:02a
	Oh. No shit.	3	2937	01:49:07a
	Like, this will take her like 50 trips.	8	2938	01:49:09a
	I know.	2	2939	01:49:14a
	Let me ask you something?	5	2940	01:49:16a
	What about her family?	4	2941	01:49:16b
	Right?	1	2942	01:49:18a
	I mean, they all got Swiss passports, right.	8	2943	01:49:21a
	She's got parents, she's got a brother,	7	2944	01:49:21b
	right?	1	2945	01:49:23a
	The brother's got a wife.	5	2946	01:49:23b
	That's five fucking people.	4	2947	01:49:25a
	Six, seven trips, boom, right?	5	2948	01:49:27a
	They're all fucking Swiss nitwits like her.	7	2949	01:49:29a
	They'll do it.	3	2950	01:49:29b
	We could do that.	4	2951	01:49:30a
	At least I have a family, you crooked-nose fuck!	9	2952	01:49:33a
	Hey, don't forget about my money.	6	2953	01:49:37a
	I'm sorry, what's that?	4	2954	01:49:38a
	Yeah, I forgot to tell you.	6	2955	01:49:38b
	He's got some...	3	2956	01:49:40a
	He's got some money.	4	2957	01:49:41a
	My money.	2	2958	01:49:42a
	I got a couple of mil coming in like a week.	11	2959	01:49:45a
	When it gets in, I'll give you a call,	9	2960	01:49:45b
	you come pick it up.	5	2961	01:49:50a
	You give me a call?	5	2962	01:49:53a
	When it gets here, I'll give you a call and you'll come pick it up.	15	2963	01:49:56a
	Well, we don't fucking work for you,	7	2964	01:49:56b
	man! Sweetheart, you have my money taped to your tits.	10	2965	01:50:02a
	Okay? Technically, you do work for me.	7	2966	01:50:07a
	Hey, Jordan, we're gonna need to talk.	7	2967	01:50:09a
	If I fucking do this, I'm telling you right now,	10	2968	01:50:10a
	I ain't going to him, okay.	6	2969	01:50:11a
	I'm not a fucking shvartze.	5	2970	01:50:11b
	I got it.	3	2971	01:50:12a
	I don't do fucking pickups,	5	2972	01:50:12b
	all right?	2	2973	01:50:14a
	I got it.	3	2974	01:50:14b
	Well, listen to me.	4	2975	01:50:15a
	We meet someplace that I fucking say.	7	2976	01:50:16a
	And you tell that fucking piece of shit,	8	2977	01:50:18a
	he comes correct.	3	2978	01:50:18b
	I will.	2	2979	01:50:20a
	He comes in all fucking loopy and fucked up,	9	2980	01:50:20b
	I swear to God I'll mash that douchebag's teeth in.	10	2981	01:50:23a
	You're gonna mash whose fucking teeth in?	7	2982	01:50:25a
	Whose fucking teeth are you gonna mash in?	8	2983	01:50:27a
	I put the money on that fucking table!	8	2984	01:50:27b
	Not you!	2	2985	01:50:29a
	I'm the reason we have this whole fucking deal!	9	2986	01:50:31a
	He's got a gun, you fucking idiot!	7	2987	01:50:31b
	Fuck his gun!	3	2988	01:50:33a
	I put that money in there!	6	2989	01:50:35a
	You know what?	3	2990	01:50:35b
	You're a fucking pill dealer.	5	2991	01:50:36a
	I got five more just like you, bro.	8	2992	01:50:39a
	Keep talking, you fucking piece of shit!	7	2993	01:50:40a
	You know what else?	4	2994	01:50:40b
	You dress like shit!	4	2995	01:50:42a
	So fuck you!	3	2996	01:50:44a
	Fucking motherfucker!	2	2997	01:50:44b
	Oh! Jesus!	2	2998	01:50:45a
	How about that, faggot?	4	2999	01:50:45b
	Who's a faggot?	3	3000	01:50:47a
	You okay?	2	3001	01:50:47b
	Hey, pal.	2	3002	01:50:52a
	The next day, Aunt Emma flew to Geneva.	8	3003	01:50:55a
	Two million in cash in her carry-on,	7	3004	01:50:57a
	which in the big picture was a drop in the Swiss bucket.	12	3005	01:51:01a
	Cause the following month,	4	3006	01:51:03a
	over the course of six round trips,	7	3007	01:51:05a
	Chantalle's family and friends smuggled in over 20 million in cash without even a hiccup.	15	3008	01:51:12a
	And I have some more.	5	3009	01:51:15a
	Really?	1	3010	01:51:17a
	Here. Oh, thank you.	4	3011	01:51:19a
	And here.	2	3012	01:51:21a
	Welcome.	1	3013	01:51:21b
	Welcome.	1	3014	01:51:22a
	Yeah, like four bags of it.	6	3015	01:51:22b
	Ooh! Are you Swiss-Slovakian or Swiss-Slovenian?	6	3016	01:51:28a
	Slovenian.	1	3017	01:51:28b
	Slovenian?	1	3018	01:51:30a
	Who cares.	2	3019	01:51:30b
	You're blonde.	2	3020	01:51:31a
	Oh, stop.	2	3021	01:51:44a
	Shit. Just put the fucking car in park,	8	3022	01:51:55a
	you dumb fucking idiot!	4	3023	01:51:59a
	I can't close this briefcase.	5	3024	01:52:01a
	One fucking day.	3	3025	01:52:02a
	One fucking day, you couldn't keep it together?	8	3026	01:52:04a
	I'm fucked up, Brad.	4	3027	01:52:06a
	Gotta be fucking kidding me.	5	3028	01:52:08a
	Fucked up.	2	3029	01:52:14a
	It's a joke.	3	3030	01:52:14b
	It's a joke?	3	3031	01:52:15a
	I'm sober.	2	3032	01:52:15b
	Jesus fucking Christ!	3	3033	01:52:17a
	It's a fucking joke.	4	3034	01:52:19a
	Are you fucking stupid?	4	3035	01:52:19b
	I'm not stupid.	3	3036	01:52:20a
	You fucking drive in here like a fucking maniac,	9	3037	01:52:22a
	you know the attention that that fucking draws?	8	3038	01:52:24a
	I'm not stupid.	3	3039	01:52:24b
	I'm smart.	2	3040	01:52:25a
	Smart?	1	3041	01:52:26a
	I make million-dollar deals.	4	3042	01:52:26b
	That right?	2	3043	01:52:29a
	With smart important people,	4	3044	01:52:29b
	unlike you.	2	3045	01:52:31a
	People who don't sucker-punch people when they're scared.	8	3046	01:52:31b
	Okay? I'm scared, huh?	4	3047	01:52:35a
	And by the way, I haven't gotten an apology yet for that.	12	3048	01:52:38a
	You want an apology, okay.	5	3049	01:52:39a
	I check my fucking messages every day when I come home from work.	13	3050	01:52:40a
	Did you?	2	3051	01:52:42a
	My answering machine.	3	3052	01:52:42b
	Zero. Didn't get one, huh?	5	3053	01:52:43a
	I got a blinking light, because I don't have shit from you.	12	3054	01:52:45a
	You know what, you got a big fucking mouth,	9	3055	01:52:45b
	okay? I got my wife checking the messages every 45 minutes calling the office,	14	3056	01:52:48a
	saying, Has Brad apologized yet?	5	3057	01:52:51a
	Is there an apology message on the machine?	8	3058	01:52:53a
	I don't have jack shit.	5	3059	01:52:53b
	You know what?	3	3060	01:52:55a
	That's not how you treat people.	6	3061	01:52:56a
	You got a big fucking mouth,	6	3062	01:52:56b
	you know.	2	3063	01:52:58a
	I'm gonna give you a fucking pass.	7	3064	01:52:58b
	Just give me the case.	5	3065	01:52:59a
	You're gonna give me a pass?	6	3066	01:53:01a
	Look, it's a figure of fucking speech.	7	3067	01:53:03a
	Oh, my gosh.	3	3068	01:53:03b
	The Emperor of Fucksville came down from Fucksville to give me a pass!	13	3069	01:53:07a
	From Fucksville, huh?	3	3070	01:53:08a
	Hey, what are the citizens of Fucksville doing today when their Emperor's gone?	13	3071	01:53:11a
	Is it mayhem?	3	3072	01:53:13a
	Are people looting and raping?	5	3073	01:53:15a
	What are all the little fuckheads doing while you're here?	10	3074	01:53:17a
	Go fuck yourself!	3	3075	01:53:17b
	Give me the bag.	4	3076	01:53:18a
	You back the fuck up.	5	3077	01:53:20a
	I'll cause the biggest fucking scene that I've ever caused in my life if you come at me again.	19	3078	01:53:23a
	You know what?	3	3079	01:53:25a
	Just fucking keep it down.	5	3080	01:53:27a
	I got...	2	3081	01:53:28a
	I don't wanna be out of line or anything,	9	3082	01:53:31a
	but I think you like, like me.	7	3083	01:53:31b
	Like you...	2	3084	01:53:33a
	Like when you come at me...	6	3085	01:53:34a
	What's the matter with you?	5	3086	01:53:34b
	What the fuck is...	4	3087	01:53:36a
	...and you look at me.	5	3088	01:53:36b
	I swear I just noticed it.	6	3089	01:53:37a
	You have like a fucking, like...	6	3090	01:53:39a
	Like a twinkle.	3	3091	01:53:39b
	You have like a twinkle.	5	3092	01:53:41a
	Are you trying to kiss me,	6	3093	01:53:41b
	bro? Jesus fucking Christ.	4	3094	01:53:44a
	What's with you?	3	3095	01:53:44b
	I have a...	3	3096	01:53:44c
	I don't know.	3	3097	01:53:46a
	It's not a homophobic thing.	5	3098	01:53:46b
	All right...	2	3099	01:53:48a
	You're just not the one for me, pal.	8	3100	01:53:49a
	You know what I mean?	5	3101	01:53:49b
	It's not...	2	3102	01:53:51a
	It's not about that for me,	6	3103	01:53:51b
	you know.	2	3104	01:53:51c
	I've heard enough.	3	3105	01:53:53a
	Please, I'm begging, give me the fucking case.	8	3106	01:53:55a
	I'm gonna give you the case.	6	3107	01:53:55b
	Give me the case.	4	3108	01:53:57a
	You gotta do me one favor.	6	3109	01:53:57b
	What's that?	2	3110	01:53:58a
	You gotta take this case, you gotta drive straight home,	10	3111	01:54:01a
	need you to open up the briefcase,	7	3112	01:54:03a
	and you take out every single dollar.	7	3113	01:54:05a
	Don't leave one dollar inside the briefcase.	7	3114	01:54:07a
	And once you have it all neatly organized outside the briefcase,	11	3115	01:54:10a
	I need you to take it and I need you to shove it right up your wife's Latvian cunt,	19	3116	01:54:13a
	you understand?	2	3117	01:54:15a
	My fucking wife!	3	3118	01:54:15b
	Chill!	1	3119	01:54:15c
	Chill, bro.	2	3120	01:54:17a
	Fuck. You motherfucking piece of shit!	6	3121	01:54:18a
	How about now?	3	3122	01:54:18b
	Go, go!	2	3123	01:54:20a
	Fuck! Motherfuck!	2	3124	01:54:22a
	You're fucking dead!	3	3125	01:54:24a
	Stop! Don't move!	3	3126	01:54:24b
	Don't move!	2	3127	01:54:26a
	Stop, or I will blow you the fuck away!	9	3128	01:54:29a
	Drop the case!	3	3129	01:54:29b
	Put your hands in the air!	6	3130	01:54:31a
	Get down.	2	3131	01:54:31b
	Get down on your knees!	5	3132	01:54:34a
	Get down on your knees!	5	3133	01:54:36a
	Motherfucker!	1	3134	01:54:39a
	Motherfucker!	1	3135	01:54:50a
	Jordan, do I have a surprise for you!	8	3136	01:54:54a
	What's that?	2	3137	01:54:54b
	Twenty real Lemmons.	3	3138	01:54:56a
	Retired pharmacist's client of mine,	5	3139	01:54:57a
	they've been in the safe for 15 years.	8	3140	01:54:58a
	Are you fucking kidding me?	5	3141	01:54:58b
	Lemmons?	1	3142	01:55:00a
	Ha-ha!	1	3143	01:55:01a
	They're gonna knock us on our fucking heads.	8	3144	01:55:03a
	When it comes to Quaaludes,	5	3145	01:55:03b
	the Lemmon 714 was the Holy Grail.	7	3146	01:55:08a
	Can you believe it?	4	3147	01:55:08b
	Oh, my God.	3	3148	01:55:10a
	I thought they were like a myth.	7	3149	01:55:11a
	Three times as powerful as anything available today.	8	3150	01:55:13a
	Look at these babies.	4	3151	01:55:14a
	Boy, Donnie really knew how to celebrate.	7	3152	01:55:17a
	He said he was saving these for a special occasion.	10	3153	01:55:19a
	Like a birthday, or being clap free,	7	3154	01:55:22a
	or our money arriving safely in Switzerland.	7	3155	01:55:25a
	So that night, I cleared my schedule and I rid my body of anything that could fuck with my high.	20	3156	01:55:31a
	It was celebration time.	4	3157	01:55:37a
	Okay. Start off with one, see how it goes?	9	3158	01:55:40a
	My guy says all we'll need is one.	8	3159	01:55:42a
	Here you go.	3	3160	01:55:44a
	Salud!	1	3161	01:55:44b
	Cheers.	1	3162	01:55:46a
	Maybe if I pull it again, it'll go down.	9	3163	01:55:50a
	Steve!	1	3164	01:55:50b
	Steve!	1	3165	01:55:51a
	I gotta get out of here!	6	3166	01:55:53a
	Carl, I think I got it figured out.	8	3167	01:55:54a
	It must be one pull for up and two pulls for down.	12	3168	01:55:58a
	Okay. Do you feel anything?	5	3169	01:56:13a
	No. It's been 35 minutes.	5	3170	01:56:18a
	Hmm. Maybe we've built up a tolerance after all these years,	11	3171	01:56:21a
	huh? Hmm.	2	3172	01:56:37a
	This is bullshit!	3	3173	01:56:39a
	My metabolism's pumping.	3	3174	01:56:39b
	I can't feel shit!	4	3175	01:56:42a
	They're old.	2	3176	01:56:43a
	You think they lost their potency,	6	3177	01:56:43b
	huh? Check the bottle!	4	3178	01:56:50a
	January '81.	2	3179	01:56:52a
	They're fucking duds.	3	3180	01:56:52b
	Fuck! Let's take...	3	3181	01:56:54a
	Let's take two more each.	5	3182	01:56:59a
	Jordan.	1	3183	01:57:00a
	Yeah, baby.	2	3184	01:57:05a
	What are you two retards doing?	6	3185	01:57:07a
	We're working out, honey.	4	3186	01:57:08a
	Well, Bo Dietl's on the phone.	6	3187	01:57:10a
	Okay. Okay?	2	3188	01:57:11a
	Okay. Hey, Bo, what's going on?	6	3189	01:57:16a
	Jordan, listen to me clearly.	5	3190	01:57:17a
	I cannot talk to you on this phone,	8	3191	01:57:17b
	I have to talk to you.	6	3192	01:57:20a
	Get out of here.	4	3193	01:57:20b
	What's going on?	3	3194	01:57:21a
	Listen to me!	3	3195	01:57:21b
	Leave the fucking house, Jordan,	5	3196	01:57:25a
	and then call me from a pay phone.	8	3197	01:57:27a
	This is not a fucking joke, Jordan.	7	3198	01:57:29a
	Yeah, yeah.	2	3199	01:57:29b
	Yeah. Shit.	2	3200	01:57:31a
	What'd he say?	3	3201	01:57:32a
	I don't know what the fuck's going on.	8	3202	01:57:34a
	I gotta go!	3	3203	01:57:34b
	Is everything okay, Jordan?	4	3204	01:57:46a
	The closest pay phone I could get to was at the Brookville Country Club.	14	3205	01:57:51a
	It was a real WASP stronghold,	6	3206	01:57:53a
	just a mile down the road from my house.	9	3207	01:58:05a
	Hey, Bo, what's up, it's me.	6	3208	01:58:05b
	What's going on?	3	3209	01:58:06a
	I'm at a pay phone.	5	3210	01:58:06b
	What's going on?	3	3211	01:58:08a
	Listen to me carefully.	4	3212	01:58:09a
	Please.	1	3213	01:58:09b
	Your little friend there, Brad,	5	3214	01:58:11a
	your little buddy, he's in jail.	6	3215	01:58:13a
	What the fuck's he in jail for?	7	3216	01:58:15a
	What'd he do?	3	3217	01:58:15b
	I don't know what he did.	6	3218	01:58:16a
	My friends in Long Island told me he got picked up in some fucking shopping mall.	16	3219	01:58:20a
	He got locked up by...	5	3220	01:58:21a
	Wait, wait.	2	3221	01:58:21b
	Did you...	2	3222	01:58:21c
	Did you say a shopping mall?	6	3223	01:58:23a
	Yeah. He was with Donnie.	5	3224	01:58:25a
	He was supposed to deliver some money,	7	3225	01:58:26a
	then that fucking fat piece of shit...	7	3226	01:58:26b
	Listen to me!	3	3227	01:58:28a
	I gotta go fucking talk to him right now!	9	3228	01:58:29a
	Listen to me!	3	3229	01:58:29b
	Don't go!	2	3230	01:58:29c
	Listen to me.	3	3231	01:58:31a
	That guy Denham, that FBI agent guy,	7	3232	01:58:33a
	somebody told me he's got your phones tapped.	8	3233	01:58:36a
	Your office and your home.	5	3234	01:58:37a
	Don't talk on the motherfucking phone!	6	3235	01:58:39a
	Okay. Fuck!	2	3236	01:58:39b
	I got it.	3	3237	01:58:39c
	I got it.	3	3238	01:58:39d
	I got it.	3	3239	01:58:42a
	Jordan.	1	3240	01:58:44a
	You didn't try to bribe this fucking FBI agent,	9	3241	01:58:44b
	did you?	2	3242	01:58:47a
	No, I didn't try to bribe an FBI agent.	9	3243	01:58:49a
	You think I'm that fucking stupid?	6	3244	01:58:49b
	No. What the fuck did you say?	7	3245	01:58:51a
	I can't understand you.	4	3246	01:58:53a
	Say that again.	3	3247	01:58:54a
	I said...	2	3248	01:58:54b
	What the fuck are you saying?	6	3249	01:58:59a
	I said...	2	3250	01:59:01a
	Are you fucking high?	4	3251	01:59:03a
	Jordan, are you fucking high?	5	3252	01:59:09a
	Jordan, do me a favor, stay where you are.	9	3253	01:59:11a
	Don't get behind the wheel of the car.	8	3254	01:59:13a
	I'm gonna send Rocco over to pick you up.	9	3255	01:59:14a
	Jordan!	1	3256	01:59:14b
	Jordan!	1	3257	01:59:16a
	After 15 years in storage,	5	3258	01:59:18a
	the Lemmons had developed a delayed fuse.	7	3259	01:59:21a
	It took 90 minutes for these little fuckers to kick in.	11	3260	01:59:24a
	But once they did...	4	3261	01:59:25a
